ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784647444.7090,23:24:04,1056131166018,317011,100,24039,2745,65
1784647444.9090,23:24:04,1056131227728,316833,100,24039,2745,65
1784647445.1090,23:24:05,1056131289241,316833,100,24039,2745,65
1784647445.3090,23:24:05,1056131351093,316833,100,24039,2745,65
1784647445.5090,23:24:05,1056131413094,317265,100,24039,2745,65
1784647445.7090,23:24:05,1056131474683,317265,100,24039,2745,65
1784647445.9090,23:24:05,1056131536032,317093,100,24039,2745,65
1784647446.1090,23:24:06,1056131598063,317093,100,24039,2745,65
1784647446.3090,23:24:06,1056131659589,317093,100,24039,2745,65
1784647446.5090,23:24:06,1056131721053,317363,100,24039,2745,65
1784647446.7090,23:24:06,1056131782604,317363,100,24039,2745,65
1784647446.9090,23:24:06,1056131844337,317457,100,24039,2745,65
1784647447.1090,23:24:07,1056131905913,317457,100,24039,2745,65
1784647447.3090,23:24:07,1056131967238,317457,100,24039,2745,65
1784647447.5090,23:24:07,1056132028846,317381,100,24039,2745,65
1784647447.7090,23:24:07,1056132090184,317381,100,24039,2745,65
1784647447.9090,23:24:07,1056132151631,317015,100,24039,2745,65
1784647448.1090,23:24:08,1056132213389,317015,100,24039,2745,65
1784647448.3090,23:24:08,1056132274902,317015,100,24039,2745,65
1784647448.5090,23:24:08,1056132336162,317513,100,24039,2745,65
1784647448.7090,23:24:08,1056132397546,317513,100,24039,2745,65
1784647448.9090,23:24:08,1056132458757,317660,100,24039,2745,65
1784647449.1090,23:24:09,1056132519900,317660,100,24039,2745,65
1784647449.3090,23:24:09,1056132581322,317660,100,24039,2745,65
1784647449.5090,23:24:09,1056132642518,317005,100,24039,2745,65
1784647449.7090,23:24:09,1056132703645,317005,100,24039,2745,65
1784647449.9090,23:24:09,1056132764742,316689,100,24039,2745,65
1784647450.1090,23:24:10,1056132825834,316689,100,24039,2745,65
1784647450.3090,23:24:10,1056132886976,316689,100,24039,2745,65
1784647450.5090,23:24:10,1056132948080,316676,100,24039,2745,65
1784647450.7090,23:24:10,1056133009336,316676,100,24039,2745,65
1784647450.9090,23:24:10,1056133070392,316794,100,24039,2745,65
1784647451.1090,23:24:11,1056133132187,316794,100,24039,2745,65
1784647451.3090,23:24:11,1056133193469,316794,100,24039,2745,65
